,unique_id,price,weight,process,grind_types,roast,blend,description,arabica_robusta,origin,weight(g),price_per_kg
1722,https://www.coffeedesk.pl/product/9216/The-Barn-Colombia-La-Laja-Espresso,64.0,250 g,Washed,espresso,medium,beans,"Kawa ziarnista jakości speciality pochodząca z Kolumbii, wypalona w berlińskiej palarni The Barn. Palona w średnim stopniu, idealna do espresso - sprawdzi się w ekspresach ciśneniowych i kawiarkach. W naparze dominuje słodycz - pojawiają się nuty przypominające jagody, czarną herbatę i nektar owocowy.",100% Arabica,Kolumbia,250.0,256.0
1723,https://www.coffeedesk.pl/product/11844/The-Barn-Indonesia-Radiophare,68.0,250 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality z Indonezji, wypalona w niemieckiej palarni The Barn. Palona jasno, sprawdzi się pod wszelkie przelewowe metody parzenia - od dripa, przez Chemex, AeroPress, French Press, inne alternatywne metody parzenia, aż po ekspresy przelewowe! W smaku są wyczuwalne nuty marakui oraz cynamonu, z mlecznym posmakiem.",100% Arabica,Indonezja,250.0,272.0
1724,https://www.coffeedesk.pl/product/17407/The-White-Bear-Brazylia-Guaxupe-Espresso,29.0,250 g,Natural,espresso,medium,beans,"Kawa ziarnista jakości speciality pochodząca z Brazylii, wypalona w z białostockiej palarni The White Bear. Palona w średnim stopniu, przeznaczona do espresso - sprawdzi się w ekspresach ciśnieniowych i kawiarkach. W filiżance można odnaleźć słodycz czekolady i karmelu oraz aromat kwiatów.",100% Arabica,Brazylia,250.0,116.0
1725,https://www.coffeedesk.pl/product/17410/The-White-Bear-Etiopia-Konga,59.0,250 g,Washed,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Etiopii, wypalona w białostockiej palarni The White Bear. Palona w jasnym stopniu, sprawdzi się zarówno do ekspresu ciśnieniowego oraz kawiarki, jak i do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa i innych alternatywnych metod parzenia. W smaku pojawia się słodycz miodu, kwasowość limonki, lekka nuta zielonego jabłka oraz aromat jaśminu.",100% Arabica,Etiopia,250.0,236.0
1726,https://www.coffeedesk.pl/product/17411/The-White-Bear-Honduras-Los-Llanos,58.0,250 g,Anaerobic,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Hondurasu, wypalona w białostockiej palarni The White Bear. Palona w jasnym stopniu, sprawdzi się zarówno do ekspresu ciśnieniowego oraz kawiarki, jak i do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa i innych alternatywnych metod parzenia. W smaku pojawiają się owocowe nuty ananasa, borówki, marakui oraz maliny.",100% Arabica,Honduras,250.0,232.0
1727,https://www.coffeedesk.pl/product/17409/The-White-Bear-Kolumbia-El-Horizonte,60.0,250 g,Washed i natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Kolumbii, wypalona w białostockiej palarni The White Bear specjalnie dla Coffeedesk. Palona w jasnym stopniu, sprawdzi się zarówno do ekspresu ciśnieniowego oraz kawiarki, jak i do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa i innych alternatywnych metod parzenia. W smaku pojawia się owocowość truskawki, porzeczkowa kwasowość oraz słodycz czekolady.",100% Arabica,Kolumbia,250.0,240.0
1728,https://www.coffeedesk.pl/product/17408/The-White-Bear-Kolumbia-Medellin-Espresso,29.0,250 g,Washed,espresso,medium,beans,"Kawa ziarnista jakości speciality pochodząca z Kolumbii, wypalona w z białostockiej palarni The White Bear. Palona w średnim stopniu, przeznaczona do espresso - sprawdzi się w ekspresach ciśnieniowych i kawiarkach. W filiżance można odnaleźć słodycz czekolady i orzechów, wraz z waniliowym aromatem.",100% Arabica,Kolumbia,250.0,116.0
1729,https://www.coffeedesk.pl/product/17412/The-White-Bear-Rwanda-Gihanga,58.0,250 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Rwandy, wypalona w białostockiej palarni The White Bear. Palona w jasnym stopniu, sprawdzi się zarówno do ekspresu ciśnieniowego oraz kawiarki, jak i do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa i innych alternatywnych metod parzenia. W smaku pojawiają się owocowe nuty moreli, pomarańczy oraz truskawki.",100% Arabica,Rwanda,250.0,232.0
1730,https://www.coffeedesk.pl/product/14175/Tu-Cafe-Etiopia-Worka-Wuri,45.0,250 g,Washed,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Etiopii, wypalona w polskiej palarni Tu Café. Palona w jasnym stopniu, sprawdzi się zarówno do ekspresu ciśnieniowego oraz kawiarki, jak i do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa i innych alternatywnych metod parzenia. W smaku pojawiają się nuty cytrusów, wiśni, czekolady oraz świeżo wypieczonego chleba.",100% Arabica,Etiopia,250.0,180.0
1731,https://www.coffeedesk.pl/product/16375/Tu-Cafe-Gwatemala-Huehuetenango-La-Maravilla,45.0,250 g,Washed,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Gwatemali, wypalona w polskiej palarni Tu Café. Palona w jasnym stopniu, sprawdzi się zarówno do ekspresu ciśnieniowego oraz kawiarki, jak i do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa i innych alternatywnych metod parzenia. W smaku pojawiają się nuty słodkich wiśni, truskawek, jagód i mlecznej czekolady.",100% Arabica,Gwatemala,250.0,180.0
1732,https://www.coffeedesk.pl/product/15681/Tu-Cafe-Honduras-La-Paz,41.0,250 g,Washed,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Hondurasu, wypalona w polskiej palarni Tu Café. Palona w jasnym stopniu, sprawdzi się zarówno do ekspresu ciśnieniowego oraz kawiarki, jak i do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa i innych alternatywnych metod parzenia. W smaku pojawiają się nuty miodu, czekolady, orzechów oraz słodkiej pomarańczy.",100% Arabica,Honduras,250.0,164.0
1733,https://www.coffeedesk.pl/product/16373/Tu-Cafe-Kenia-Kangubiri-Ab,49.0,250 g,Washed,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Kenii, wypalona w polskiej palarni Tu Café. Palona w jasnym stopniu, sprawdzi się zarówno do ekspresu ciśnieniowego oraz kawiarki, jak i do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa i innych alternatywnych metod parzenia. W smaku pojawiają się nuty brzoskwini, karmelu i jagód.",100% Arabica,Kenia,250.0,196.0
1734,https://www.coffeedesk.pl/product/15680/Tu-Cafe-Kostaryka-La-Candelilla,45.0,250 g,Honey,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Kostaryki, wypalona w polskiej palarni Tu Café. Palona w jasnym stopniu, sprawdzi się zarówno do ekspresu ciśnieniowego oraz kawiarki, jak i do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa i innych alternatywnych metod parzenia. W smaku pojawiają się nuty gruszki oraz pieczonego jabłka, wraz z kwiatowym aromatem.",100% Arabica,Kostaryka,250.0,180.0
1735,https://www.coffeedesk.pl/product/16826/Wroasters-Nikaragua-La-Bastilla,45.0,250 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Nikaragui, wypalana we wrocławskiej palarni Wroasters (Etno Cafe). Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty białych winogron oraz brązowego cukru.",100% Arabica,Nikaragua,250.0,180.0
1736,https://www.coffeedesk.pl/product/400/Zestaw-6-Puszek-Kawy-Mielonej-Illy-Espresso-250G,169.0,250 g,,espresso,dark,ground,Zestaw 6 wyśmienitych włoskich kaw mielonych Illy Espresso 100% Arabica (6 x 250g)  w wyjątkowej cenie. ,100% Arabica,None,250.0,676.0
1737,https://www.coffeedesk.pl/product/17278/Zestaw-3-X-Kawa-Johan-And-Nystrom-Espresso-2--Lyzka-Cuppingowa-Barista-Space,208.01,,,,,,"- Kawa ziarnista Johan & Nyström - Bourbon Jungle 500g:

Tło dla tej mieszanki, pochodzi z tęsknoty za prawdziwym, ciemnym paleniem kawy o wysokiej jakości ziarnach. Mimo, że ziarna są ciemno palone, utrzymuje się ich wyraźny i intensywny aromat. Kawa ta posiada przyjemnie dymny posmak, z lekką nutą słodyczy, oraz ze sporą owocowością.

Dzięki doświadczeniu w ciemnym  paleniu kawy,  ziarno nadal zachowuje większość swoich aromatów. Posmak jest wyraźny i pozostaje na długo. Kawa idealne pasuje do ekspresów przelewowych, ekspresów ciśnieniowych, kawiarek i french pressów.

W obecnej mieszance znajdują się ziarna:
- Brazylia Primavera
- Salwador Menendez 84+
- Burundi Aahore Blend
- Burundi Long Miles Gaharo EX
  - Kawa ziarnista Johan & Nyström - Buena Vista Fairtrade 500g:

Buena Vista jest kawą sprawiedliwego handlu Fair Trade. Zawiera w 100% organiczne i certyfikowane ziarna kawy. To zdrowa mieszanka, która najlepiej smakuje jako napar przyrządzony za pomocą french pressa lub ekspresu przelewowego.

Mieszanka ta zawiera ziarna kawy z obszarów Etipoii, Nikaragui i Sumatry. Kompozycja może ulec zmianie w zależności od sezonu i  dostępności kawy.  Dobrze wyważone i łagodnie palone ziarna,  pozwalają wyrazić swoje indywidualne i naturalne aromaty.  Beuna Vista to mieszanka, której trzeba spróbować.

Znak Fairtrade, stanowi gwarancję, że stosunkowo duża część pieniędzy, które konsument płaci za kawę, dociera bezpośrednio do plantacji.

Aktualna mieszanka zawiera następujące ziarna:
Etiopien Hafursa
Etiopien Yirgacheffe
Sumatra Gayo
Nikaragua Corcasan
  - Kawa mielona Johan & Nyström - Fika 500g:

Fika to ważny element szwedzkiej kultury, oznaczający przerwę na kawę lub herbatę. W tym przypadku jest to także kawa, która została stworzona aby kultywować tę tradycję.

Jest to kawa o pełnym body, idealnie zbalansowana, z delikatnymi nutami kakao.

Świetnie sprawdzi się w ekspresach przelewowych, french pressie lub w kawiarce, zarówno solo, jak i z dodatkiem mleka.
  - Barista Space - Łyżka cuppingowa złota:

Łyżka do cuppingu wykonana ze stali nierdzewnej, w kolorze złotym. Używana w kawiarniach, palarniach oraz przez kawowe organizacje na całym świecie - niezbędna do rozwijania umiejętności sensorycznych każdego baristy.

Najważniejsze cechy:
- wykonana ze stali nierdzewnej,
- długość: 15 cm, szerokość miseczki: 4,3 cm,
- do łyżki jest dołączony woreczek ochronny,
- należy myć ręcznie.",None,None,0.0,inf
1738,https://www.coffeedesk.pl/product/17276/Zestaw-3-X-Kawa-Johan-And-Nystrom-Espresso--Lyzka-Cuppingowa-Barista-Space,228.0,,,,,,"- Kawa ziarnista Johan & Nyström - Fundamental Espresso 500g:

Fundamental to nowa mieszanka kaw ziarnistych jakości speciality, wypalona przez szwedzką palarnię Johan & Nyström. W blendzie znajdziesz ziarno z Brazylii, Burundi i Peru.

Kawa jest palona w średnim stopniu, przeznaczona do espresso - doskonale sprawdzi się w ekspresach ciśnieniowych i kawiarkach. W jej smaku można wyczuć sporo słodyczy, z delikatną nutą nektarynki i kremowym nugatem.

Wszystkie ziarna w mieszance pochodzą z upraw rolników, z którymi palarnia współpracuje bezpośrednio od wielu lat.

Mieszanka zawiera ziarna arabik:
- Brazylia FAF Bobolink Direct Trade
- Burundi Long Miles
- Peru Incahuasi San Fernando Natural Organic
  - Kawa ziarnista Johan & Nyström - Espresso Fairtrade FTO 500g:

Flagowa mieszanka ziaren jakości speciality ze szwedzkiej palarni Johan & Nyström. Palona w średnim stopniu, przeznaczona do espresso - doskonale sprawdzi się w ekspresach ciśnieniowych i kawiarkach.

Na blend składają się organiczne ziarna z Etiopii, Sumatry i Nikaragui. Wspólnie tworzą pełne brzmienia espresso, o delikatnym czekoladowym zabarwieniu i z nutą słodkich owoców. Ziarno z Etiopii zapewnia lekkość i owocowość, natomiast kawa z Sumatry i Niaragui nadaje cięższego, słodkiego charakteru. To niezwykłe espresso, które jest zarówno smaczne, jak i przygotowane w etyczny sposób od samego ziarna kawy.

Ziarna kawy pochodzą od spółdzielni, które są certyfikowane przez organizację Fair Trade Organic. Sadzonki są całkowicie ekologiczne, a organizacja upewnia się, że plantatorzy kawy uzyskują uczciwą zapłatę, a tym samym wsparcie dla tworzenia długoterminowych, zrównoważonych plantacji.

Oto 4 kawy, które znajdują się w tej mieszance:

Etiopia Sidamo Coop Gr3 Natural
Etiopia Gr2 Washed
Sumatra Gayo
Nikaragua SHG FTO
  - Kawa ziarnista Johan & Nyström - Espresso La Bomba 500g:

Jeśli kiedykolwiek doświadczyliście espresso w jednym z małych barów kawowych w południowych Włoszech, w szczególności w Neapolu, to wiecie co znaczy smak espresso. Obecność robusty w naszej mieszance nadaje kawie mocny charakter oraz ziemisty smak, połączony z delikatną nutką kakao i długo utrzymującą się kwaskowatością.

Mieszanka zawiera ziarna:
- Uganda Robusta Kaweri Plantation
- Brasilien Mogiana Coop
- El Salvador Las Delicias Estate
- Nicaragua Royal
  - Barista Space - Łyżka cuppingowa złota:

Łyżka do cuppingu wykonana ze stali nierdzewnej, w kolorze złotym. Używana w kawiarniach, palarniach oraz przez kawowe organizacje na całym świecie - niezbędna do rozwijania umiejętności sensorycznych każdego baristy.

Najważniejsze cechy:
- wykonana ze stali nierdzewnej,
- długość: 15 cm, szerokość miseczki: 4,3 cm,
- do łyżki jest dołączony woreczek ochronny,
- należy myć ręcznie.",None,None,0.0,inf
1739,https://www.coffeedesk.pl/product/17275/Zestaw-3-X-Kawa-Johan-And-Nystrom-Filter--Lyzka-Cuppingowa-Barista-Space,151.9,,,,,,"- Kawa ziarnista Johan & Nyström - Ethiopia Welena 250g:

Kawa ziarnista jakości speciality pochodząca z Etiopii, wypalona w szwedzkiej palarni Johan & Nystrom. Palona w jasnym stopniu, sprawdzi się zarówno do ekspresu ciśnieniowego oraz kawiarki, jak i do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa i innych alternatywnych metod parzenia.

Welena to etiopska kawa, w której odnajdziesz esencję smaków i aromatów charakterystycznych dla regionu, z którego pochodzi. Złożona, o czystych nutach przypominających brzoskwinie, różowego grejpfruta i bergamotkę, wraz z kwiatowym aromatem.
  Kraj pochodzenia: Etiopia
Region: Oromia, Guji, Shakiso
Farmer: Tesfaye Bekele
Farmy: Suke Quto oraz Welena
Wysokość uprawy: 1800 - 1930 m n.p.m.
Odmiana: 100% Arabika, lokalne odmiany
Obróbka: Myta
  - Kawa ziarnista Johan & Nyström - Brazil Fortaleza 250g:

Kawa ziarnista jakości speciality pochodząca z Brazylii, wypalana przez szwedzką palarnie Johan & Nystrom. Palona jasno, sprawdzi się przede wszystkim w przelewowych metodach parzenia. Fortaleza to doskonale zbalansowana, o naturalnych nutach czekolady, orzechów laskowych i wiśni - propozycja skierowana do tych, którzy w kawie poszukują naturalnej słodyczy.

Ziarna pochodzą z brazylijskiej farmy Fazenda Ambiental Fortaleza, która od ponad stu lat jest własnością rodziny Croce.

Kawa jest wynikiem lokalnej współpracy Marcusa Croce z sąsiednimi farmami. Dzięki temu produkcja przebiega w przyjacielskiej atmosferze, zachowując etyczny wymiar pracy przy najwyższej dbałości o jakość. Farma rozciąga się na wysokości pomiędzy 900 a 1400 metrami i uprawia się tam arabikę typu Bourbon, Mundo Novo oraz Catuai.
  - Kawa ziarnista Johan & Nyström - Burundi Gitwe Farm 250g:

Kawa ziarnista jakości speciality pochodząca z Burundi, wypalona w szwedzkiej palarni Johan & Nystrom. Palona w jasnym stopniu, sprawdzi się zarówno do ekspresu ciśnieniowego oraz kawiarki, jak i do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa i innych alternatywnych metod parzenia. W jej smaku wyczuwalne są nuty brzoskwini, czarnej porzeczki oraz zielonej herbaty.
    Kraj pochodzenia: Burundi
Region: Kayanza
Farma: Gitwe
Odmiana: Bourbon
Obróbka: Washed
  - Barista Space - Łyżka cuppingowa złota:

Łyżka do cuppingu wykonana ze stali nierdzewnej, w kolorze złotym. Używana w kawiarniach, palarniach oraz przez kawowe organizacje na całym świecie - niezbędna do rozwijania umiejętności sensorycznych każdego baristy.

Najważniejsze cechy:
- wykonana ze stali nierdzewnej,
- długość: 15 cm, szerokość miseczki: 4,3 cm,
- do łyżki jest dołączony woreczek ochronny,
- należy myć ręcznie.",None,None,0.0,inf
1740,https://www.coffeedesk.pl/product/17333/Five-Elephant-Colombia-El-Meson,68.0,250 g,Washed,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Kolumbii, wypalona przez berlińską palarnię Five Elephant. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W smaku wyczuwalne są nuty poziomki, zielonej herbaty oraz kremu cytrynowego.",100% Arabica,Kolumbia,250.0,272.0
1741,https://www.coffeedesk.pl/product/436/Kimbo-Espresso-Classico-Ziarnista-1Kg,59.9,1 kg,,espresso,dark,beans,"Wyśmienita mieszanka ziaren arabiki i robusty, idealna do przygotowywania aromatycznego cappuccino i innych kaw mlecznych.",70/30,None,1000.0,59.9
1742,https://www.coffeedesk.pl/product/155/La-Brasiliana-Oro-Rosso-Extra,72.0,1 kg,,espresso,dark,beans,Półsłodka mieszanka Arabiki (60%) i Robusty (40%) przeznaczona do espresso. ,60/40,None,1000.0,72.0
1743,https://www.coffeedesk.pl/product/31/Passalacqua-Alambra,17.0,250 g,,espresso,dark,ground,"Passalaqua Alambra to ciemno palona  mieszanka ze zdecydowaną przewagą ziaren Robusty (70%).
 ",30/70,None,250.0,68.0
1744,https://www.coffeedesk.pl/product/34/Passalacqua-Cremador,29.0,250 g,,espresso,dark,ground,,70/30,None,250.0,116.0
1745,https://www.coffeedesk.pl/product/1/Passalacqua-Cremador,95.0,1 kg,,espresso,dark,beans,"Cremador to  jedna z mieszanek ciemno palonych, wysokiej jakości ziaren Arabiki (70%) i Robusty (30%).",70/30,None,1000.0,95.0
1746,https://www.coffeedesk.pl/product/32/Passalacqua-Harem,32.0,250 g,,espresso,dark,ground,"Passalacqua Harem jest jedną z najcenniejszych kaw z całego świata. Reprezentuje palarnię, jako najlepsza mieszanka dziesięciu różnych ziaren Arabiki, m.in. ziaren Jamiaca Blue Mountain.",100% Arabica,None,250.0,128.0
1747,https://www.coffeedesk.pl/product/60/Passalacqua-Mekico-Plus,109.0,1 kg,,espresso,dark,beans,"W  Neapolu i w południowej części Włoch, klienci barów i restauracji często  proszą,  nie tylko o dobrą i aromatyczną kawę, ale także o  kremową konsystencję. Dlatego Mekico Plus to kawa o gęstej i trwałej cremie,  o niepowtarzalnym i eleganckim smaku, który na długo pozostawia przyjemne odczucia.",100% Arabica,None,1000.0,109.0
1748,https://www.coffeedesk.pl/product/17/Pellini-Aroma-Oro,79.9,1 kg,,espresso,medium,beans,Mieszanka składa się z wysokiej jakości ziaren Arabiki (90%) i Robusty (10%). ,90/10,None,1000.0,79.9
1749,https://www.coffeedesk.pl/product/112/Johan-And-Nystrom-Espresso-5-Estate-Organic-500G,79.0,500 g,,espresso,medium,beans,"Nowoczesne, średnio palone szwedzkie espresso - pełne słodyczy owoców tropikalnych, będące oczkiem w głowie palarni Johan & Nystrom od 2006 roku.

To wynik łączenia całej wiedzy jaką palarnia posiadła w sztuce tworzenia espresso. Mieszanka wywodzi się z 3 różnych gospodarstw z różnych części świata.",100% Arabica,"Peru, Etiopia",500.0,158.0
1750,https://www.coffeedesk.pl/product/116/Johan-And-Nystrom-Espresso-Isola,74.0,500 g,,espresso,medium,beans,"Jeden z naszych najlepszych produktów w zakresie espresso i ulubiony trunek wielu naszych klientów. Harmonijne połączenie, które kojarzy się z wyraźnym smakiem czekolady.  Znajdziesz tu również przyjemny akcent z karmelizowanych owoców i lekką nutkę gorzkich migdałów w posmaku.",85/15,None,500.0,148.0
1751,https://www.coffeedesk.pl/product/4386/Johan-And-Nystrom-Urban-Juice,74.89,500 g,,"drip, espresso",dark,beans,"Idealna na przerwę w pracy i na spotkanie z przyjaciółmi, w sytuacjach formalnych i dużo mniej zobowiązujących. Mimo dość ciemnego palenia, w tych ziarnach odczujesz intensywny, niebanalny smak. Dominuje intensywna słodycz, kakao, orzechy włoskie, delikatna gorycz. ",100% Arabica,None,500.0,149.78
1752,https://www.coffeedesk.pl/product/5620/Le-Piantagioni-Del-Caffe-Brazil-Lagoa-Do-Morro-250G,29.9,250 g,Washed,espresso,dark,beans,"Lagoa do Morro to ziarna z Brazylii, wypalane przez cenioną włoską palarnię Le Piantagioni del Caffè.

W tej 100% arabice odnajdziesz intensywny aromat i słodkie nuty mlecznej czekolady. Posmak jest długi, zbliżony do suszonych owoców, migdałów i kwiatów. Niezwykle delikatna i gładka w postaci espresso, doskonała także we wszelkich mlecznych kombinacjach. Sprawdzi się zarówno z ekspresu ciśnieniowego, jak i z kawiarki.",100% Arabica,Brazylia,250.0,119.6
1753,https://www.coffeedesk.pl/product/17657/Przelew-Miesiaca-Johan-And-Nystrom-Ethiopia-Banko-Michicha,42.0,250 g,Washed,Drip (Metody alternatywne),light,beans,"Wchodzimy w maj z nowym przelewem miesiąca! Kawa ziarnista jakości speciality pochodząca z Etiopii, wypalona przez szwedzką palarnię Johan & Nyström. Palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. W profilu sensorycznym jest bardzo czysta, słodka i soczysta. Można w niej wyczuć mnóstwo owocowości, w której na pierwszy plan wychodzą nuty czerwonych jagód i brzoskwini, wraz z kwasowością limonki.",100% Arabica,Etiopia,250.0,168.0
1754,https://www.coffeedesk.pl/product/15772/Simplo-X-Coffeedesk-Gwatemala-El-Llano-Fuel-Espresso,55.0,250 g,Washed,espresso,medium,beans,"FUEL to kawa, która jest wynikiem współpracy warszawskiej palarni SIMPLo i Coffeedesk. Dostępna w dwóch wersjach, pod metody przelewowe oraz pod espresso - zatem możecie się nią cieszyć niezależnie od ulubionej metody parzenia kawy. To ziarno jakości speciality z Gwatemali, z farmy La Llano.

W tym przypadku mamy do czynienia z kawą paloną w średnim stopniu, idealną do espresso - sprawdzi się w ekspresach ciśnieniowych i kawiarkach. Możesz w niej wyczuć brzoskwiniową słodycz, zbalansowaną kwasowością jagód i grejpfruta.",100% Arabica,Gwatemala,250.0,220.0
1755,https://www.coffeedesk.pl/product/15789/Simplo-X-Coffeedesk-Gwatemala-El-Llano-Fuel-Filter,55.0,250 g,Washed,Drip (Metody alternatywne),light,beans,"FUEL to kawa, która jest wynikiem współpracy warszawskiej palarni SIMPLo i Coffeedesk. Dostępna w dwóch wersjach, pod metody przelewowe oraz pod espresso - zatem możecie się nią cieszyć niezależnie od ulubionej metody parzenia kawy. To ziarno jakości speciality z Gwatemali, z farmy La Llano.

W tym przypadku mamy do czynienia z kawą paloną jasno, idealną do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa, oraz innych alternatywnych metod parzenia. Możesz w niej wyczuć brzoskwiniową słodycz, zbalansowaną kwasowością jagód i grejpfruta.",100% Arabica,Gwatemala,250.0,220.0
1756,https://www.coffeedesk.pl/product/5545/Zestaw-Dripper-Hario-V60-01--Kawa,51.99,,,,,,Zestawy składający się z króla alternatywnych zaparzaczy - drippera Hario i ziarna z Brazylii wypalanego przez duńską palarnię Johan & Nystrom. Świetny sposób na przygotowanie czarnej kawy - dla początkujących i tych bardziej wprawionych!,None,None,0.0,inf
1757,https://www.coffeedesk.pl/product/17760/Arcaffe-Kuz-Kawa-Bezkofeinowa-Outlet,48.76,500 g,,espresso,medium,beans,,100% Arabica,None,500.0,97.52
1758,https://www.coffeedesk.pl/product/4757/Audun-Coffee-Brazylia-Fazenda-Rainha-Miaki,33.0,250 g,Natural,Drip (Metody alternatywne),light,beans,"Kawa ziarnista jakości speciality pochodząca z Brazylii, wypalona przez Mistrza Świata Roasterów 2015, Auduna Sorbottena. Kawa jest palona jasno, sprawdzi się do ekspresów przelewowych, pod dripa, Chemexa, AeroPressa, French Pressa oraz innych alternatywnych metod parzenia. Charakteryzuje się intensywną czekoladową słodyczą oraz niską kwasowością.",100% Arabica,Brazylia,250.0,132.0
1759,https://www.coffeedesk.pl/product/17788/Audun-Coffee-Peru-Cajamarca-Salva-Andina-Washed-Esp-250G--Kawa-Ziarnista-Outlet,37.5,250 g,Washed,espresso,medium,beans,"Ziarno z Peru, wypalone przez Mistrza Świata Roasterów 2015 - Auduna Sorbottena. Kawa palona w średnim stopniu, świetnie sprawdzi się do ekspresu ciśnieniowego i kawiarki.",100% Arabica,Peru,250.0,150.0
1760,https://www.coffeedesk.pl/product/1246/Delanero-Espresso-60-40,39.9,500 g,,espresso,medium,beans,"DelaNero Espresso to seria najwyższej jakości kaw przeznaczonych do espresso.

DelaNero Espresso 60/40 to mieszanka 60% Arabiki pochodzącej z Brazylii, Nikaragui oraz Salwadoru. Dzięki 40% Robusty z Ugandy kawa charakteryzuje się delikatnie cierpkim smakiem z nutą orzechów. W celu osiągnięcia jak najlepszego efektu, ziarna są palone powoli i pakowane natychmiast po zakończeniu procesu.",60/40,None,500.0,79.8
1761,https://www.coffeedesk.pl/product/1247/Delanero-Espresso-80-20,49.9,500 g,,espresso,medium,beans,"DelaNero Espresso to seria najwyższej jakości kaw przeznaczonych do espresso.

DelaNero Espresso 80/20 to mieszanka 80% Arabiki pochodzącej z Brazylii, Nikaragui oraz Salwadoru. Dzięki 20% Robusty z Ugandy kawa charakteryzuje się balansem pomiędzy słodkim, gorzkim i kwaskowatym smakiem. W celu osiągnięcia jak najlepszego efektu, ziarna są palone powoli i pakowane natychmiast po zakończeniu procesu.",80/20,None,500.0,99.8
1762,https://www.coffeedesk.pl/product/17338/Hayb-X-Coffeedesk-Kolumbia-El-Obraje-Barrel-Aged,64.0,250 g,"Washed, Barrel Aged",Drip (Metody alternatywne),light,beans,"Przedstawiamy wynik kolejnej współpracy Coffeedesk i warszawskiej palarni HAYB! Kawa ziarnista jakości speciality pochodząca z Kolumbii, palona jasno, idealna do ekspresu przelewowego, dripa, Chemexa, AeroPressa, French Pressa oraz innych alternatywnych metod parzenia. 

Jej wyjątkowość polega przede wszystkim na zastosowanej metodzie obróbki, leżakowania w beczce. Kawa została wsypana do beczek od Maltgarden, w których pierwotnie leżakował bourbon Heaven Hill, a następnie ich imperialny stout z serii Gate. Leżakowanie dało zamierzony efekt - beczka oddała ziarnom posmak szlachetnego, deserowego alkoholu, czekoladowych pralin, charakterystyczny dla dębiny waniliowo-taninowy finisz, przywodzący na myśl skórki czerwonych owoców.
 ",100% Arabica,Kolumbia,250.0,256.0
1763,https://www.coffeedesk.pl/product/111/Johan-And-Nystrom-Caravan,74.0,500 g,,"drip, espresso",medium,beans,"Stworzyliśmy mieszankę ziaren, pochodzących z jednych, z najlepszych na świecie krajów, produkujących kawę. Aby stworzyć klasyczną kawę o ciemnym paleniu, połączyliśmy miękkość z Mogiana z Brazylii, konsystencję z Lintung z Sumatry i świeżość z Etiopii i Kolumbii.  Karavan to mieszanka stworzona z myślą o miłośnikach ciemnego palenia. Mocna, o silnym aromacie i długo pozostającym smaku.",100% Arabica,None,500.0,148.0
1764,https://www.coffeedesk.pl/product/1243/Johan-And-Nystrom-El-Salvador-Menendez,42.0,250 g,Washed,Drip (Metody alternatywne),medium,beans,"Johan & Nyström El Salvador Menendez to kawa zaskakująca słodkim smakiem o nutach mlecznej czekolady, toffi i pomarańczy. Kawa poddawana procesowi płukania przy użyciu mniej tradycyjnych metod. Jej odmiana to Red Bourbon.",100% Arabica,Salwador,250.0,168.0
